address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,tags
서울 서대문구 창천동 52-65,FD6,음식점,음식점 > 술집 > 칵테일바,,534753707,,데일리파티,http://place.map.kakao.com/534753707,서울 서대문구 연세로7안길 21,126.93555690833384,37.55798418554412,", family-friendly, romantic"
서울 서대문구 창천동 52-76,FD6,음식점,음식점 > 술집 > 칵테일바,,493299410,,보마,http://place.map.kakao.com/493299410,서울 서대문구 연세로7안길 31,126.935062282865,37.5580316673853,", romantic, outdoor seating"
서울 서대문구 창천동 52-120,FD6,음식점,음식점 > 술집 > 칵테일바,,1985036693,070-4200-5282,매거진,http://place.map.kakao.com/1985036693,서울 서대문구 연세로7안길 34-4,126.935067745483,37.5582578206573,", family-friendly, outdoor seating"
서울 서대문구 창천동 52-91,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,2038803855,,삼형제네,http://place.map.kakao.com/2038803855,서울 서대문구 연세로7안길 25,126.935421052241,37.5580345671529,"casual, drinks, nightlife"
서울 서대문구 창천동 52-120,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",,1377896458,,윤씨갈비,http://place.map.kakao.com/1377896458,서울 서대문구 연세로7안길 34-4,126.935072269457,37.5582614271335,"authentic, comfort food, family-friendly"
서울 서대문구 창천동 52-67,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,25666101,02-332-8613,비어쇼,http://place.map.kakao.com/25666101,서울 서대문구 연세로7길 24,126.935434823194,37.5578147313874,"casual, drinks, nightlife"
서울 서대문구 창천동 52-124,FD6,음식점,"음식점 > 한식 > 육류,고기",,27588088,02-338-6604,한림돈가,http://place.map.kakao.com/27588088,서울 서대문구 연세로7안길 16-4,126.93604335126354,37.55824033321931,"authentic, comfort food, romantic"
서울 서대문구 창천동 52-94,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",,27287394,02-336-1300,김덕후의곱창조 신촌점,http://place.map.kakao.com/27287394,서울 서대문구 연세로7안길 18,126.935873649855,37.5581645574179,"authentic, comfort food, romantic"
서울 서대문구 창천동 52-123,FD6,음식점,음식점 > 중식,,25691644,010-5195-6021,호탕마라탕 신촌점,http://place.map.kakao.com/25691644,서울 서대문구 연세로7안길 14,126.93604343597396,37.55814122358639,", fast service, outdoor seating"
서울 서대문구 창천동 52-43,FD6,음식점,음식점 > 양식 > 이탈리안,,593888079,,고래파스타,http://place.map.kakao.com/593888079,서울 서대문구 연세로7안길 10-3,126.936194990692,37.5582620391927,", vegetarian options, family-friendly"
서울 서대문구 창천동 52-61,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,913901166,,용용선생 신촌점,http://place.map.kakao.com/913901166,서울 서대문구 연세로7길 20,126.935729107814,37.5577860600384,"casual, drinks, nightlife"
서울 서대문구 창천동 52-59,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,1055383352,,이찌방이야기,http://place.map.kakao.com/1055383352,서울 서대문구 연세로7길 18,126.935869460204,37.5577708194038,"casual, drinks, nightlife"
서울 서대문구 창천동 52-122,FD6,음식점,음식점 > 술집 > 오뎅바,,27242554,,소우오뎅,http://place.map.kakao.com/27242554,서울 서대문구 연세로7안길 10-1,126.93619960690664,37.5581575260262,", great value, outdoor seating"
서울 서대문구 창천동 52-56,FD6,음식점,음식점 > 술집 > 실내포장마차,,27341445,,꼼보포차 신촌2호점,http://place.map.kakao.com/27341445,서울 서대문구 연세로7안길 17,126.935882824483,37.5580240068538,", vegetarian options, outdoor seating"
서울 서대문구 창천동 52-43,FD6,음식점,음식점 > 술집 > 일본식주점,,1415451617,010-7452-8959,철길부산집 신촌점,http://place.map.kakao.com/1415451617,서울 서대문구 연세로7안길 10-3,126.936190466663,37.5582584327595,", live music, romantic"
서울 서대문구 창천동 52-47,FD6,음식점,음식점 > 술집 > 일본식주점,,770326605,010-5148-0976,이자카야우규 신촌점,http://place.map.kakao.com/770326605,서울 서대문구 연세로7안길 7,126.936194059438,37.5580268784495,", outdoor seating, fast service"
서울 서대문구 창천동 52-53,FD6,음식점,음식점 > 치킨 > BBQ,,1536533852,02-3144-2127,BBQ 신촌점,http://place.map.kakao.com/1536533852,서울 서대문구 연세로7안길 13,126.936054892302,37.5579790503136,", fast service, vegetarian options"
서울 서대문구 창천동 52-63,FD6,음식점,음식점 > 술집 > 실내포장마차,,1561696341,,광대포차,http://place.map.kakao.com/1561696341,서울 서대문구 연세로7안길 19,126.935737949949,37.5580329380625,", outdoor seating, live music"
서울 서대문구 창천동 52-122,FD6,음식점,"음식점 > 술집 > 호프,요리주점 > 하노이맥주밤거리",,1134189244,010-6485-8106,하노이맥주밤거리 신촌점,http://place.map.kakao.com/1134189244,서울 서대문구 연세로7안길 10-1,126.936193924221,37.5581854538649,"casual, drinks, nightlife"
서울 서대문구 창천동 52-123,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,1064439687,,라운지목화 신촌관,http://place.map.kakao.com/1064439687,서울 서대문구 연세로7안길 14,126.936054738311,37.5581592496499,"casual, drinks, nightlife"
서울 서대문구 창천동 52-48,FD6,음식점,음식점 > 중식 > 중국요리,,1361367396,070-4833-6780,란주우육면,http://place.map.kakao.com/1361367396,서울 서대문구 연세로7안길 5,126.936190743258,37.5579340739548,", great value, live music"
서울 서대문구 창천동 52-56,FD6,음식점,"음식점 > 일식 > 초밥,롤",,1759173826,,요이스시,http://place.map.kakao.com/1759173826,서울 서대문구 연세로7안길 17,126.9358918809735,37.55802130878023,", vegetarian options, great value"
서울 서대문구 창천동 52-61,FD6,음식점,음식점 > 퓨전요리,,1711873455,02-336-4451,단골손님 신촌점,http://place.map.kakao.com/1711873455,서울 서대문구 연세로7길 20,126.935726848921,37.5577806528259,", fast service, family-friendly"
서울 서대문구 창천동 52-51,FD6,음식점,음식점 > 양식,,429735296,010-2248-5315,바플라이 단밤 3호점,http://place.map.kakao.com/429735296,서울 서대문구 연세로7길 14,126.936049400539,37.5577835309625,", live music, great value"
서울 서대문구 창천동 52-58,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,15966082,,오퍼스바,http://place.map.kakao.com/15966082,서울 서대문구 연세로7길 18,126.93587397415,37.5577861388069,"casual, drinks, nightlife"
서울 서대문구 창천동 52-130,FD6,음식점,음식점 > 한식,,613092219,,활빈당 신촌점,http://place.map.kakao.com/613092219,서울 서대문구 연세로7안길 20,126.935706097761,37.5582221301105,"authentic, comfort food, romantic"
서울 서대문구 창천동 52-94,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,550246615,0507-1468-0989,기중상점,http://place.map.kakao.com/550246615,서울 서대문구 연세로7안길 18,126.93586346929516,37.55815824490855,"casual, drinks, nightlife"
서울 서대문구 창천동 52-57,FD6,음식점,음식점 > 일식,,48102528,02-882-6349,야키토리연,http://place.map.kakao.com/48102528,서울 서대문구 연세로7길 16-5,126.935890834885,37.5579212975327,", live music, vegetarian options"
서울 서대문구 창천동 52-49,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,292497445,,혼신꼬치 신촌점,http://place.map.kakao.com/292497445,서울 서대문구 연세로7안길 1,126.936185208115,37.5577890104252,"casual, drinks, nightlife"
서울 서대문구 창천동 52-51,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,15682419,02-323-2201,맥주바다201,http://place.map.kakao.com/15682419,서울 서대문구 연세로7길 14,126.936059602621,37.5577646155479,"casual, drinks, nightlife"
서울 서대문구 창천동 52-53,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,15892755,02-333-9733,비어어클락,http://place.map.kakao.com/15892755,서울 서대문구 연세로7안길 13,126.936054890762,37.557980852307,"casual, drinks, nightlife"
서울 서대문구 창천동 52-47,FD6,음식점,음식점 > 술집 > 실내포장마차,,1106249469,0507-1368-7849,신신포차,http://place.map.kakao.com/1106249469,서울 서대문구 연세로7안길 7,126.936190666427,37.5580241736246,", great value, vegetarian options"
서울 서대문구 창천동 52-130,FD6,음식점,음식점 > 술집,,14104213,02-333-6638,스무스,http://place.map.kakao.com/14104213,서울 서대문구 연세로7안길 20,126.935706094665,37.5582257340971,", great value, fast service"
서울 서대문구 창천동 52,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,1697756310,010-9404-1703,다트펍 신촌상회,http://place.map.kakao.com/1697756310,서울 서대문구 연세로7길 18,126.935869443988,37.557789740335,"casual, drinks, nightlife"
서울 서대문구 창천동 52-48,FD6,음식점,음식점 > 술집 > 일본식주점,,85931665,,히츠지야 신촌점,http://place.map.kakao.com/85931665,서울 서대문구 연세로7안길 5,126.936190743258,37.5579340739548,", live music, family-friendly"
서울 서대문구 창천동 52-49,FD6,음식점,음식점 > 술집 > 칵테일바,,274826535,,센트럴코지,http://place.map.kakao.com/274826535,서울 서대문구 연세로7안길 1,126.936173893506,37.5577854003207,", vegetarian options, family-friendly"
서울 서대문구 창천동 52-53,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,745622960,,로얄자카르타 신촌점,http://place.map.kakao.com/745622960,서울 서대문구 연세로7안길 13,126.936054890762,37.557980852307,"casual, drinks, nightlife"
서울 서대문구 창천동 52-124,FD6,음식점,음식점 > 술집 > 칵테일바,,178466450,,투비위드유2,http://place.map.kakao.com/178466450,서울 서대문구 연세로7안길 16-4,126.9360489847282,37.55827006917406,", outdoor seating, fast service"
서울 서대문구 창천동 52-47,FD6,음식점,음식점 > 한식,,1149892605,,주향,http://place.map.kakao.com/1149892605,서울 서대문구 연세로7안길 7,126.936194059438,37.5580268784495,"authentic, comfort food, vegetarian options"
서울 서대문구 창천동 52-94,FD6,음식점,음식점 > 술집 > 칵테일바,,1723594101,,스카이문,http://place.map.kakao.com/1723594101,서울 서대문구 연세로7안길 18,126.935860061617,37.5581726590107,", outdoor seating, fast service"
서울 서대문구 창천동 52-61,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,788690919,,세계맥주할인점,http://place.map.kakao.com/788690919,서울 서대문구 연세로7길 20,126.93573814339,37.5578076888878,"casual, drinks, nightlife"
서울 서대문구 창천동 52-53,FD6,음식점,음식점 > 술집 > 실내포장마차,,44632518,02-338-2597,포차스미스 신촌점,http://place.map.kakao.com/44632518,서울 서대문구 연세로7안길 13,126.936054890762,37.557980852307,", outdoor seating, live music"
서울 서대문구 창천동 52-57,FD6,음식점,"음식점 > 한식 > 육류,고기 > 오리",,9374324,,장오리 신촌점,http://place.map.kakao.com/9374324,서울 서대문구 연세로7길 16-5,126.935896486018,37.5579303105722,"authentic, comfort food, outdoor seating"
서울 서대문구 창천동 52-47,FD6,음식점,음식점 > 중식,,706411078,,쿵푸황먼지 중국식찜닭,http://place.map.kakao.com/706411078,서울 서대문구 연세로7안길 7,126.936213317225,37.5580061659216,", vegetarian options, fast service"
서울 서대문구 창천동 52-94,FD6,음식점,음식점 > 술집,,27306346,,소주밤,http://place.map.kakao.com/27306346,서울 서대문구 연세로7안길 18,126.935882719487,37.5581465424018,", romantic, fast service"
서울 서대문구 창천동 52-51,FD6,음식점,음식점 > 양식,,16998593,,몸빼아찌레스토랑,http://place.map.kakao.com/16998593,서울 서대문구 연세로7길 14,126.936064126613,37.5577682219863,", live music, fast service"
서울 서대문구 창천동 52-61,FD6,음식점,음식점 > 중식,,60260271,,암흑,http://place.map.kakao.com/60260271,서울 서대문구 연세로7길 20,126.93572797682,37.5577851584256,", fast service, live music"
서울 서대문구 창천동 52-57,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",,23054581,,하안 돌곱창,http://place.map.kakao.com/23054581,서울 서대문구 연세로7길 16-5,126.935873841344,37.557941110241,"authentic, comfort food, outdoor seating"
서울 서대문구 창천동 52-54,FD6,음식점,음식점 > 술집 > 실내포장마차,,1770118466,,팔도강산,http://place.map.kakao.com/1770118466,서울 서대문구 연세로7안길 13,126.93610124567878,37.55803673922381,", family-friendly, live music"
서울 서대문구 창천동 52-94,FD6,음식점,음식점 > 치킨,,12803936,070-8944-5676,조선통닭 신촌본점,http://place.map.kakao.com/12803936,서울 서대문구 연세로7안길 18,126.93588724967,37.5581429408734,", fast service, vegetarian options"
서울 서대문구 창천동 52-94,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,11283833,02-3142-8155,신불닭,http://place.map.kakao.com/11283833,서울 서대문구 연세로7안길 18,126.935878176951,37.5581645598765,"authentic, comfort food, live music"
서울 서대문구 창천동 33-47,FD6,음식점,"음식점 > 일식 > 돈까스,우동",,1446486364,02-336-3521,카츠미 신촌점,http://place.map.kakao.com/1446486364,서울 서대문구 연세로7안길 2,126.9364308469966,37.55773598410159,", vegetarian options, live music"
서울 서대문구 창천동 31-51,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,17884068,,춘천집닭갈비 본사직영철판구이,http://place.map.kakao.com/17884068,서울 서대문구 연세로5가길 8,126.936417654697,37.5572782704275,"authentic, comfort food, romantic"
서울 서대문구 창천동 31,FD6,음식점,음식점 > 간식,,1780307395,,달콤왕가탕후루 신촌점,http://place.map.kakao.com/1780307395,서울 서대문구 연세로5길 4,126.936624762305,37.557283787759,", fast service, live music"
서울 서대문구 창천동 31-46,FD6,음식점,음식점 > 일식,,90202628,,카린지린가네스낵바 신촌점,http://place.map.kakao.com/90202628,서울 서대문구 연세로5길 2,126.9365760263403,37.55736665333335,", outdoor seating, vegetarian options"
서울 서대문구 창천동 33-43,FD6,음식점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,,26944701,02-322-9431,써브웨이 신촌로데오점,http://place.map.kakao.com/26944701,서울 서대문구 연세로 23,126.936634555992,37.5577469055691,", family-friendly, live music"
서울 서대문구 창천동 33-46,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창 > 곱창이야기",,17312797,02-332-1289,곱창이야기 신촌직영점,http://place.map.kakao.com/17312797,서울 서대문구 연세로7안길 2,126.936507813303,37.5577288175381,"authentic, comfort food, romantic"
서울 서대문구 창천동 33-43,FD6,음식점,음식점 > 샤브샤브 > 채선당,,8093446,02-336-5006,채선당 신촌점,http://place.map.kakao.com/8093446,서울 서대문구 연세로 23,126.936688871693,37.5577577466723,"cozy, social, healthy options"
서울 서대문구 창천동 31-45,FD6,음식점,음식점 > 한식 > 냉면 > 육쌈냉면,,27594293,02-332-0708,육쌈냉면 신촌점,http://place.map.kakao.com/27594293,서울 서대문구 연세로 19,126.93672426201042,37.55739646577598,"authentic, comfort food, fast service"
서울 서대문구 창천동 31-47,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,362519598,02-336-3143,장미맨숀 신촌점,http://place.map.kakao.com/362519598,서울 서대문구 연세로5가길 8-6,126.936440097054,37.5575053338062,"casual, drinks, nightlife"
서울 서대문구 창천동 33-47,FD6,음식점,음식점 > 한식 > 국수 > 미정국수0410,,573415006,02-335-3864,미정국수0410 신촌점,http://place.map.kakao.com/573415006,서울 서대문구 연세로7안길 2,126.936390097239,37.557743170132,"authentic, comfort food, outdoor seating"
서울 서대문구 창천동 31-45,FD6,음식점,"음식점 > 간식 > 제과,베이커리",,1056524997,,사오 신촌점,http://place.map.kakao.com/1056524997,서울 서대문구 연세로 19,126.93672426201,37.557396465776,", live music, family-friendly"
서울 서대문구 창천동 33-46,FD6,음식점,음식점 > 중식 > 중국요리,,1529423931,,마라샤오반,http://place.map.kakao.com/1529423931,서울 서대문구 연세로7안길 2,126.936485164189,37.5577450233051,", outdoor seating, fast service"
서울 서대문구 창천동 31-48,FD6,음식점,음식점 > 분식,,15262741,02-3144-2019,포마토 신촌점,http://place.map.kakao.com/15262741,서울 서대문구 연세로5가길 8-6,126.93640283383978,37.55740530305216,", live music, fast service"
서울 서대문구 창천동 33-46,FD6,음식점,음식점 > 중식,,873603792,,반이학생마라탕마라반 홍대점,http://place.map.kakao.com/873603792,서울 서대문구 연세로7안길 2,126.93649760981,37.5577495349852,", outdoor seating, live music"
서울 서대문구 창천동 33-46,FD6,음식점,음식점 > 치킨,,1381781432,070-4024-5652,떡만치,http://place.map.kakao.com/1381781432,서울 서대문구 연세로7안길 2,126.936498740813,37.5577504365907,", fast service, live music"
서울 서대문구 창천동 31-26,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",,15937430,02-365-0001,신촌형제갈비,http://place.map.kakao.com/15937430,서울 서대문구 명물1길 2,126.937422275343,37.5577365137263,"authentic, comfort food, romantic"
서울 서대문구 창천동 18-1,FD6,음식점,음식점 > 양식 > 이탈리안 > 롤링파스타,,235288693,02-363-1999,롤링파스타 신촌점,http://place.map.kakao.com/235288693,서울 서대문구 명물길 10,126.93751531727328,37.55745274889137,", vegetarian options, live music"
서울 서대문구 창천동 9-20,FD6,음식점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,,26556621,02-312-6288,본죽&비빔밥cafe 신촌점,http://place.map.kakao.com/26556621,서울 서대문구 연세로 20,126.937254894627,37.5575922653485,"authentic, comfort food, great value"
서울 서대문구 창천동 31-26,FD6,음식점,음식점 > 한식 > 설렁탕,,1768873374,,독립문설렁탕1897,http://place.map.kakao.com/1768873374,서울 서대문구 명물1길 2,126.937429062935,37.5577401213122,"authentic, comfort food, great value"
서울 서대문구 창천동 18-1,FD6,음식점,음식점 > 중식,,886596199,,청화원,http://place.map.kakao.com/886596199,서울 서대문구 명물길 10,126.93752213869575,37.55741581161588,", vegetarian options, outdoor seating"
서울 서대문구 창천동 18-62,FD6,음식점,음식점 > 샐러드,,929376837,02-363-8780,프레퍼스다이어트푸드 신촌점,http://place.map.kakao.com/929376837,서울 서대문구 명물길 4,126.937243826329,37.5572949303901,", fast service, vegetarian options"
서울 서대문구 창천동 31-38,FD6,음식점,음식점 > 한식 > 설렁탕,,1770798831,,신촌설렁탕 본점,http://place.map.kakao.com/1770798831,서울 서대문구 연세로 24,126.93713255950884,37.55771653788253,"authentic, comfort food, family-friendly"
서울 서대문구 창천동 9-20,FD6,음식점,음식점 > 아시아음식 > 인도음식,,22535116,02-393-7771,이지인디아,http://place.map.kakao.com/22535116,서울 서대문구 연세로 20,126.93726394875,37.5575922701597,", fast service, great value"
서울 서대문구 창천동 9-20,FD6,음식점,음식점 > 아시아음식 > 인도음식,,1205409886,02-393-7771,인도야시장,http://place.map.kakao.com/1205409886,서울 서대문구 연세로 20,126.937226598226,37.5575949532993,", vegetarian options, fast service"
서울 서대문구 창천동 18-62,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,12684752,,장충동 왕족발보쌈365 창천동점,http://place.map.kakao.com/12684752,서울 서대문구 명물길 4,126.937259672492,37.5572931368171,"authentic, comfort food, great value"
서울 서대문구 창천동 18-5,FD6,음식점,음식점 > 술집,,12044078,02-313-5009,째즈나인,http://place.map.kakao.com/12044078,서울 서대문구 명물길 6,126.937413573878,37.5573148424303,", great value, vegetarian options"
서울 서대문구 창천동 33-25,FD6,음식점,"음식점 > 한식 > 육류,고기",,25772064,02-334-4252,구이마을 2호점,http://place.map.kakao.com/25772064,서울 서대문구 연세로7안길 10,126.936414663084,37.55813511711149,"authentic, comfort food, great value"
서울 서대문구 창천동 33-38,FD6,음식점,음식점 > 패스트푸드 > 버거킹,,21556767,02-322-3669,버거킹 연세로점,http://place.map.kakao.com/21556767,서울 서대문구 연세로 25,126.9367363175803,37.5578622877725,", romantic, great value"
서울 서대문구 창천동 33-43,FD6,음식점,음식점 > 샤브샤브 > 채선당,,8093446,02-336-5006,채선당 신촌점,http://place.map.kakao.com/8093446,서울 서대문구 연세로 23,126.936688871693,37.5577577466723,"cozy, social, healthy options"
서울 서대문구 창천동 33-27,FD6,음식점,음식점 > 한식,,1583163978,02-325-6633,대포찜닭,http://place.map.kakao.com/1583163978,서울 서대문구 연세로 27-1,126.936672729565,37.5581091268932,"authentic, comfort food, outdoor seating"
서울 서대문구 창천동 33-34,FD6,음식점,"음식점 > 한식 > 육류,고기 > 미진축산",,1410278937,02-336-9818,미진축산 서울신촌점,http://place.map.kakao.com/1410278937,서울 서대문구 연세로7안길 6,126.936394431314,37.5579702237443,"authentic, comfort food, great value"
서울 서대문구 창천동 33-55,FD6,음식점,"음식점 > 술집 > 호프,요리주점 > 인쌩맥주",,2042690043,,인쌩맥주 신촌점,http://place.map.kakao.com/2042690043,서울 서대문구 연세로7안길 4,126.93641717391668,37.55784409639634,"casual, drinks, nightlife"
서울 서대문구 창천동 33-20,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,1804308950,02-336-2007,치즈를사랑한찜닭 신촌본점,http://place.map.kakao.com/1804308950,서울 서대문구 연세로 29,126.936738282524,37.558215479691,"authentic, comfort food, great value"
서울 서대문구 창천동 33,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,1774575028,010-3036-1927,집시포차,http://place.map.kakao.com/1774575028,서울 서대문구 연세로7안길 10,126.936462175386,37.5581612716048,"casual, drinks, nightlife"
서울 서대문구 창천동 33-27,FD6,음식점,음식점 > 중식 > 중국요리,,856924542,02-338-6860,백년당,http://place.map.kakao.com/856924542,서울 서대문구 연세로 27-1,126.936699887548,37.558114547439,", vegetarian options, fast service"
서울 서대문구 창천동 33-32,FD6,음식점,음식점 > 술집 > 일본식주점,,27759768,02-332-3938,이자카야 히까루,http://place.map.kakao.com/27759768,서울 서대문구 연세로7안길 8,126.936475872936,37.5580243274165,", live music, fast service"
서울 서대문구 창천동 33-55,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,175757046,,청춘술방,http://place.map.kakao.com/175757046,서울 서대문구 연세로7안길 4,126.936427349122,37.5578567158353,"casual, drinks, nightlife"
서울 서대문구 창천동 33-25,FD6,음식점,음식점 > 술집,,27242555,,게임바예체능,http://place.map.kakao.com/27242555,서울 서대문구 연세로7안길 10,126.936448606342,37.5581468483486,", live music, great value"
서울 서대문구 창천동 33-25,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,17408460,,비어비워신촌맥주창고,http://place.map.kakao.com/17408460,서울 서대문구 연세로7안길 10,126.93643956669383,37.55812972453795,"casual, drinks, nightlife"
서울 서대문구 창천동 33-32,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,16413325,02-332-1218,캔,http://place.map.kakao.com/16413325,서울 서대문구 연세로7안길 8,126.936457743163,37.5580495455798,"casual, drinks, nightlife"
서울 서대문구 창천동 33-32,FD6,음식점,음식점 > 술집,,1858570714,,팁시펍,http://place.map.kakao.com/1858570714,서울 서대문구 연세로7안길 8,126.936444164957,37.5580459342832,", fast service, romantic"
서울 서대문구 창천동 31-26,FD6,음식점,"음식점 > 일식 > 돈까스,우동",,27144649,,꼬숑돈까스,http://place.map.kakao.com/27144649,서울 서대문구 명물1길 2,126.93729990100826,37.55790763826086,", fast service, live music"
서울 서대문구 창천동 31-28,FD6,음식점,"음식점 > 양식 > 멕시칸,브라질",,200124855,02-365-4540,타코벨 신촌점,http://place.map.kakao.com/200124855,서울 서대문구 연세로 26-1,126.93709612179444,37.55797960963936,", romantic, outdoor seating"
서울 서대문구 창천동 31-36,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,27367019,02-312-6018,내가찜한닭 신촌점,http://place.map.kakao.com/27367019,서울 서대문구 연세로 24,126.937132512577,37.557772399681,"authentic, comfort food, fast service"
서울 서대문구 창천동 31-26,FD6,음식점,음식점 > 한식,,1088845117,,별당김치찜,http://place.map.kakao.com/1088845117,서울 서대문구 명물1길 2,126.93731575107331,37.55790133969693,"authentic, comfort food, romantic"
서울 서대문구 창천동 31-26,FD6,음식점,음식점 > 일식 > 일본식라면,,1442380917,,야마노라멘,http://place.map.kakao.com/1442380917,서울 서대문구 명물1길 2,126.937345164269,37.5579166722602,", romantic, fast service"
서울 서대문구 창천동 31-36,FD6,음식점,음식점 > 간식,,1781047894,,베이징탕후루 신촌본점,http://place.map.kakao.com/1781047894,서울 서대문구 연세로 24,126.93711101049792,37.55777058623578,", great value, vegetarian options"
서울 서대문구 창천동 31-26,FD6,음식점,음식점 > 한식,,548989086,,갈비탕1972,http://place.map.kakao.com/548989086,서울 서대문구 명물1길 2,126.93733962387074,37.55777521276922,"authentic, comfort food, family-friendly"
서울 서대문구 창천동 31-20,FD6,음식점,"음식점 > 간식 > 제과,베이커리",,513320515,,잼잼,http://place.map.kakao.com/513320515,서울 서대문구 연세로 30,126.937133227257,37.5582688494697,", romantic, great value"
서울 서대문구 창천동 52-148,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",,15847929,,신촌황소곱창 신촌본점,http://place.map.kakao.com/15847929,서울 서대문구 연세로9길 31,126.935063049491,37.5584524334375,"authentic, comfort food, great value"
서울 서대문구 창천동 52-46,FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",,27266640,02-337-3557,고래고래회&해산물포차 신촌점,http://place.map.kakao.com/27266640,서울 서대문구 연세로9길 25,126.93538446130528,37.5584679267231,"authentic, comfort food, romantic"
서울 서대문구 창천동 52-32,FD6,음식점,음식점 > 중식 > 양꼬치,,13595450,02-322-8199,신촌양꼬치,http://place.map.kakao.com/13595450,서울 서대문구 연세로9길 22,126.935665022315,37.5586077344708,", family-friendly, great value"
서울 서대문구 창천동 52-39,FD6,음식점,음식점 > 술집 > 실내포장마차,,18356413,02-322-6957,전상국의30년물회 해신포차,http://place.map.kakao.com/18356413,서울 서대문구 연세로9길 28,126.93528813701532,37.55861023149824,", great value, romantic"
서울 서대문구 창천동 52-146,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,14823305,02-322-5155,홍초불닭 신촌본점,http://place.map.kakao.com/14823305,서울 서대문구 연세로7안길 28-3,126.935244268133,37.5582975614747,"authentic, comfort food, family-friendly"
서울 서대문구 창천동 52-38,FD6,음식점,음식점 > 술집 > 칵테일바,,26949719,,바코드,http://place.map.kakao.com/26949719,서울 서대문구 연세로9길 26,126.93537526934456,37.55862739816522,", family-friendly, outdoor seating"
서울 서대문구 창천동 52-36,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,341724032,02-3142-6523,240H,http://place.map.kakao.com/341724032,서울 서대문구 연세로9길 24,126.935488447441,37.5586274600587,"authentic, comfort food, romantic"
서울 서대문구 창천동 52-32,FD6,음식점,"음식점 > 한식 > 육류,고기",,1838204502,010-8687-1649,신촌장군집,http://place.map.kakao.com/1838204502,서울 서대문구 연세로9길 22,126.935648045605,37.5586077252191,"authentic, comfort food, romantic"
서울 서대문구 창천동 52-144,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,16471096,02-3141-0355,젊음의행진,http://place.map.kakao.com/16471096,서울 서대문구 연세로9길 29,126.93520338688,37.5584561145265,"casual, drinks, nightlife"
서울 서대문구 창천동 52-147,FD6,음식점,음식점 > 양식 > 피자,,1698278591,02-365-0707,치즈웨이브 신촌,http://place.map.kakao.com/1698278591,서울 서대문구 연세로7안길 34-6,126.935061988085,37.55837134312,", outdoor seating, family-friendly"
서울 서대문구 창천동 52-159,FD6,음식점,음식점 > 치킨 > 굽네치킨,,18946272,02-312-9494,굽네치킨 신촌점,http://place.map.kakao.com/18946272,서울 서대문구 연세로9길 34-4,126.93509902257604,37.558733564285305,", family-friendly, live music"
서울 서대문구 창천동 52-120,FD6,음식점,음식점 > 한식,,265774533,010-7672-9618,송준옥,http://place.map.kakao.com/265774533,서울 서대문구 연세로7안길 34-4,126.935055281878,37.5582740317495,"authentic, comfort food, fast service"
서울 서대문구 창천동 52-39,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,7992355,,양푼이주막,http://place.map.kakao.com/7992355,서울 서대문구 연세로9길 28,126.935271106526,37.5586723909564,"casual, drinks, nightlife"
서울 서대문구 창천동 52-32,FD6,음식점,음식점 > 술집 > 일본식주점,,1956645623,,쿠마네꼬치,http://place.map.kakao.com/1956645623,서울 서대문구 연세로9길 22,126.93563562779303,37.55857077757258,", outdoor seating, romantic"
