address_name,category_name,place_name,x,y,tags,category,cozy,cheep,walk,friend
서울 서대문구 창천동 52-51,"음식점 > 술집 > 호프,요리주점",맥주바다201,126.936059602621,37.5577646155479,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 52-53,"음식점 > 술집 > 호프,요리주점",비어어클락,126.936054890762,37.557980852307,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 52-47,음식점 > 술집 > 실내포장마차,신신포차,126.936190666427,37.5580241736246,", great value, vegetarian options","[' 술집 ', ' 실내포장마차']","[0.14853188, 0.0054987967, 0.13680255, 0.023920046]","[0.1500135, 0.16450217, 0.1363306, 0.046348408]","[0.15217099, 0.014076366, 0.13114232, 0.04468237]","[0.18838301, 0.0307622, 0.19798598, 0.029084]"
서울 서대문구 창천동 52-130,음식점 > 술집,스무스,126.935706094665,37.5582257340971,", great value, fast service",[' 술집'],"[0.14853188, 0.0054987967, 0.12594959, 0.030159144]","[0.1500135, 0.16450217, 0.19303492, 0.025797103]","[0.15217099, 0.014076366, 0.03325261, 0.11640163]","[0.18838301, 0.0307622, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52,"음식점 > 술집 > 호프,요리주점",다트펍 신촌상회,126.935869443988,37.557789740335,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 52-48,음식점 > 술집 > 일본식주점,히츠지야 신촌점,126.936190743258,37.5579340739548,", live music, family-friendly","[' 술집 ', ' 일본식주점']","[0.12957309, 0.13517678, 0.14834175, 0.3696603]","[0.12981042, 0.088141754, -0.0036287755, 0.18824443]","[0.27513772, 0.09911163, 0.09837278, 0.13068762]","[0.091147065, 0.10163056, 0.4891515, 0.19484729]"
서울 서대문구 창천동 52-49,음식점 > 술집 > 칵테일바,센트럴코지,126.936173893506,37.5577854003207,", vegetarian options, family-friendly","[' 술집 ', ' 칵테일바']","[0.13680255, 0.023920046, 0.14834175, 0.3696603]","[0.1363306, 0.046348408, -0.0036287755, 0.18824443]","[0.13114232, 0.04468237, 0.09837278, 0.13068762]","[0.19798598, 0.029084, 0.4891515, 0.19484729]"
서울 서대문구 창천동 52-53,"음식점 > 술집 > 호프,요리주점",로얄자카르타 신촌점,126.936054890762,37.557980852307,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 52-124,음식점 > 술집 > 칵테일바,투비위드유2,126.9360489847282,37.55827006917406,", outdoor seating, fast service","[' 술집 ', ' 칵테일바']","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52-47,음식점 > 한식,주향,126.936194059438,37.5580268784495,"authentic, comfort food, vegetarian options",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 창천동 52-94,음식점 > 술집 > 칵테일바,스카이문,126.935860061617,37.5581726590107,", outdoor seating, fast service","[' 술집 ', ' 칵테일바']","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52-61,"음식점 > 술집 > 호프,요리주점",세계맥주할인점,126.93573814339,37.5578076888878,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 52-53,음식점 > 술집 > 실내포장마차,포차스미스 신촌점,126.936054890762,37.557980852307,", outdoor seating, live music","[' 술집 ', ' 실내포장마차']","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 52-57,"음식점 > 한식 > 육류,고기 > 오리",장오리 신촌점,126.935896486018,37.5579303105722,"authentic, comfort food, outdoor seating","[' 한식 ', ' 육류,고기 ', ' 오리']","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 52-47,음식점 > 중식,쿵푸황먼지 중국식찜닭,126.936213317225,37.5580061659216,", vegetarian options, fast service",[' 중식'],"[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52-94,음식점 > 술집,소주밤,126.935882719487,37.5581465424018,", romantic, fast service",[' 술집'],"[0.35158497, 0.12594959, 0.030159144]","[0.028207535, 0.19303492, 0.025797103]","[0.06528326, 0.03325261, 0.11640163]","[0.27855042, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52-51,음식점 > 양식,몸빼아찌레스토랑,126.936064126613,37.5577682219863,", live music, fast service",[' 양식'],"[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52-61,음식점 > 중식,암흑,126.93572797682,37.5577851584256,", fast service, live music",[' 중식'],"[0.12594959, 0.030159144, 0.12957309, 0.13517678]","[0.19303492, 0.025797103, 0.12981042, 0.088141754]","[0.03325261, 0.11640163, 0.27513772, 0.09911163]","[0.06442577, 0.060200844, 0.091147065, 0.10163056]"
서울 서대문구 창천동 52-57,"음식점 > 한식 > 육류,고기 > 곱창,막창",하안 돌곱창,126.935873841344,37.557941110241,"authentic, comfort food, outdoor seating","[' 한식 ', ' 육류,고기 ', ' 곱창,막창']","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 52-54,음식점 > 술집 > 실내포장마차,팔도강산,126.93610124567878,37.55803673922381,", family-friendly, live music","[' 술집 ', ' 실내포장마차']","[0.14834175, 0.3696603, 0.12957309, 0.13517678]","[-0.0036287755, 0.18824443, 0.12981042, 0.088141754]","[0.09837278, 0.13068762, 0.27513772, 0.09911163]","[0.4891515, 0.19484729, 0.091147065, 0.10163056]"
서울 서대문구 창천동 52-94,음식점 > 치킨,조선통닭 신촌본점,126.93588724967,37.5581429408734,", fast service, vegetarian options",[' 치킨'],"[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 서대문구 창천동 52-94,"음식점 > 한식 > 육류,고기 > 닭요리",신불닭,126.935878176951,37.5581645598765,"authentic, comfort food, live music","[' 한식 ', ' 육류,고기 ', ' 닭요리']","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 33-47,"음식점 > 일식 > 돈까스,우동",카츠미 신촌점,126.9364308469966,37.55773598410159,", vegetarian options, live music","[' 일식 ', ' 돈까스,우동']","[0.13680255, 0.023920046, 0.12957309, 0.13517678]","[0.1363306, 0.046348408, 0.12981042, 0.088141754]","[0.13114232, 0.04468237, 0.27513772, 0.09911163]","[0.19798598, 0.029084, 0.091147065, 0.10163056]"
서울 서대문구 창천동 31-51,"음식점 > 한식 > 육류,고기 > 닭요리",춘천집닭갈비 본사직영철판구이,126.936417654697,37.5572782704275,"authentic, comfort food, romantic","[' 한식 ', ' 육류,고기 ', ' 닭요리']","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 31,음식점 > 간식,달콤왕가탕후루 신촌점,126.936624762305,37.557283787759,", fast service, live music",[' 간식'],"[0.12594959, 0.030159144, 0.12957309, 0.13517678]","[0.19303492, 0.025797103, 0.12981042, 0.088141754]","[0.03325261, 0.11640163, 0.27513772, 0.09911163]","[0.06442577, 0.060200844, 0.091147065, 0.10163056]"
서울 서대문구 창천동 31-46,음식점 > 일식,카린지린가네스낵바 신촌점,126.9365760263403,37.55736665333335,", outdoor seating, vegetarian options",[' 일식'],"[0.2247931, 0.299782, 0.13680255, 0.023920046]","[0.0008684322, 0.010771206, 0.1363306, 0.046348408]","[0.1381198, 0.13605465, 0.13114232, 0.04468237]","[0.0041337293, -0.032304913, 0.19798598, 0.029084]"
서울 서대문구 창천동 33-43,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,써브웨이 신촌로데오점,126.936634555992,37.5577469055691,", family-friendly, live music","[' 패스트푸드 ', ' 샌드위치 ', ' 써브웨이']","[0.14834175, 0.3696603, 0.12957309, 0.13517678]","[-0.0036287755, 0.18824443, 0.12981042, 0.088141754]","[0.09837278, 0.13068762, 0.27513772, 0.09911163]","[0.4891515, 0.19484729, 0.091147065, 0.10163056]"
서울 서대문구 창천동 33-46,"음식점 > 한식 > 육류,고기 > 곱창,막창 > 곱창이야기",곱창이야기 신촌직영점,126.936507813303,37.5577288175381,"authentic, comfort food, romantic","[' 한식 ', ' 육류,고기 ', ' 곱창,막창 ', ' 곱창이야기']","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 33-43,음식점 > 샤브샤브 > 채선당,채선당 신촌점,126.936688871693,37.5577577466723,"cozy, social, healthy options","[' 샤브샤브 ', ' 채선당']","[1.0, 0.10475678, 0.16916254, 0.023920046]","[0.17372674, 0.0744294, 0.13446212, 0.046348408]","[0.13672116, 0.014821317, 0.108431734, 0.04468237]","[0.15522578, 0.0844524, 0.020283777, 0.029084]"
서울 서대문구 창천동 31-45,음식점 > 한식 > 냉면 > 육쌈냉면,육쌈냉면 신촌점,126.93672426201042,37.55739646577598,"authentic, comfort food, fast service","[' 한식 ', ' 냉면 ', ' 육쌈냉면']","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 31-47,"음식점 > 술집 > 호프,요리주점",장미맨숀 신촌점,126.936440097054,37.5575053338062,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 33-47,음식점 > 한식 > 국수 > 미정국수0410,미정국수0410 신촌점,126.936390097239,37.557743170132,"authentic, comfort food, outdoor seating","[' 한식 ', ' 국수 ', ' 미정국수0410']","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 31-45,"음식점 > 간식 > 제과,베이커리",사오 신촌점,126.93672426201,37.557396465776,", live music, family-friendly","[' 간식 ', ' 제과,베이커리']","[0.12957309, 0.13517678, 0.14834175, 0.3696603]","[0.12981042, 0.088141754, -0.0036287755, 0.18824443]","[0.27513772, 0.09911163, 0.09837278, 0.13068762]","[0.091147065, 0.10163056, 0.4891515, 0.19484729]"
서울 서대문구 창천동 33-46,음식점 > 중식 > 중국요리,마라샤오반,126.936485164189,37.5577450233051,", outdoor seating, fast service","[' 중식 ', ' 중국요리']","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 서대문구 창천동 31-48,음식점 > 분식,포마토 신촌점,126.93640283383978,37.55740530305216,", live music, fast service",[' 분식'],"[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 서대문구 창천동 33-46,음식점 > 중식,반이학생마라탕마라반 홍대점,126.93649760981,37.5577495349852,", outdoor seating, live music",[' 중식'],"[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 33-46,음식점 > 치킨,떡만치,126.936498740813,37.5577504365907,", fast service, live music",[' 치킨'],"[0.12594959, 0.030159144, 0.12957309, 0.13517678]","[0.19303492, 0.025797103, 0.12981042, 0.088141754]","[0.03325261, 0.11640163, 0.27513772, 0.09911163]","[0.06442577, 0.060200844, 0.091147065, 0.10163056]"
서울 서대문구 창천동 31-26,"음식점 > 한식 > 육류,고기 > 갈비",신촌형제갈비,126.937422275343,37.5577365137263,"authentic, comfort food, romantic","[' 한식 ', ' 육류,고기 ', ' 갈비']","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 18-1,음식점 > 양식 > 이탈리안 > 롤링파스타,롤링파스타 신촌점,126.93751531727328,37.55745274889137,", vegetarian options, live music","[' 양식 ', ' 이탈리안 ', ' 롤링파스타']","[0.13680255, 0.023920046, 0.12957309, 0.13517678]","[0.1363306, 0.046348408, 0.12981042, 0.088141754]","[0.13114232, 0.04468237, 0.27513772, 0.09911163]","[0.19798598, 0.029084, 0.091147065, 0.10163056]"
서울 서대문구 창천동 9-20,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,본죽&비빔밥cafe 신촌점,126.937254894627,37.5575922653485,"authentic, comfort food, great value","[' 퓨전요리 ', ' 퓨전한식 ', ' 본죽&비빔밥cafe']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 31-26,음식점 > 한식 > 설렁탕,독립문설렁탕1897,126.937429062935,37.5577401213122,"authentic, comfort food, great value","[' 한식 ', ' 설렁탕']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 18-1,음식점 > 중식,청화원,126.93752213869575,37.55741581161588,", vegetarian options, outdoor seating",[' 중식'],"[0.13680255, 0.023920046, 0.2247931, 0.299782]","[0.1363306, 0.046348408, 0.0008684322, 0.010771206]","[0.13114232, 0.04468237, 0.1381198, 0.13605465]","[0.19798598, 0.029084, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 18-62,음식점 > 샐러드,프레퍼스다이어트푸드 신촌점,126.937243826329,37.5572949303901,", fast service, vegetarian options",[' 샐러드'],"[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 서대문구 창천동 31-38,음식점 > 한식 > 설렁탕,신촌설렁탕 본점,126.93713255950884,37.55771653788253,"authentic, comfort food, family-friendly","[' 한식 ', ' 설렁탕']","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 9-20,음식점 > 아시아음식 > 인도음식,이지인디아,126.93726394875,37.5575922701597,", fast service, great value","[' 아시아음식 ', ' 인도음식']","[0.12594959, 0.030159144, 0.14853188, 0.0054987967]","[0.19303492, 0.025797103, 0.1500135, 0.16450217]","[0.03325261, 0.11640163, 0.15217099, 0.014076366]","[0.06442577, 0.060200844, 0.18838301, 0.0307622]"
서울 서대문구 창천동 9-20,음식점 > 아시아음식 > 인도음식,인도야시장,126.937226598226,37.5575949532993,", vegetarian options, fast service","[' 아시아음식 ', ' 인도음식']","[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 서대문구 창천동 18-62,"음식점 > 한식 > 육류,고기 > 족발,보쌈",장충동 왕족발보쌈365 창천동점,126.937259672492,37.5572931368171,"authentic, comfort food, great value","[' 한식 ', ' 육류,고기 ', ' 족발,보쌈']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 18-5,음식점 > 술집,째즈나인,126.937413573878,37.5573148424303,", great value, vegetarian options",[' 술집'],"[0.14853188, 0.0054987967, 0.13680255, 0.023920046]","[0.1500135, 0.16450217, 0.1363306, 0.046348408]","[0.15217099, 0.014076366, 0.13114232, 0.04468237]","[0.18838301, 0.0307622, 0.19798598, 0.029084]"
서울 서대문구 창천동 33-25,"음식점 > 한식 > 육류,고기",구이마을 2호점,126.936414663084,37.55813511711149,"authentic, comfort food, great value","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 33-38,음식점 > 패스트푸드 > 버거킹,버거킹 연세로점,126.9367363175803,37.5578622877725,", romantic, great value","[' 패스트푸드 ', ' 버거킹']","[0.35158497, 0.14853188, 0.0054987967]","[0.028207535, 0.1500135, 0.16450217]","[0.06528326, 0.15217099, 0.014076366]","[0.27855042, 0.18838301, 0.0307622]"
서울 서대문구 창천동 33-43,음식점 > 샤브샤브 > 채선당,채선당 신촌점,126.936688871693,37.5577577466723,"cozy, social, healthy options","[' 샤브샤브 ', ' 채선당']","[1.0, 0.10475678, 0.16916254, 0.023920046]","[0.17372674, 0.0744294, 0.13446212, 0.046348408]","[0.13672116, 0.014821317, 0.108431734, 0.04468237]","[0.15522578, 0.0844524, 0.020283777, 0.029084]"
서울 서대문구 창천동 33-27,음식점 > 한식,대포찜닭,126.936672729565,37.5581091268932,"authentic, comfort food, outdoor seating",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 33-34,"음식점 > 한식 > 육류,고기 > 미진축산",미진축산 서울신촌점,126.936394431314,37.5579702237443,"authentic, comfort food, great value","[' 한식 ', ' 육류,고기 ', ' 미진축산']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 33-55,"음식점 > 술집 > 호프,요리주점 > 인쌩맥주",인쌩맥주 신촌점,126.93641717391668,37.55784409639634,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점 ', ' 인쌩맥주']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 33-20,"음식점 > 한식 > 육류,고기 > 닭요리",치즈를사랑한찜닭 신촌본점,126.936738282524,37.558215479691,"authentic, comfort food, great value","[' 한식 ', ' 육류,고기 ', ' 닭요리']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 33,"음식점 > 술집 > 호프,요리주점",집시포차,126.936462175386,37.5581612716048,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 33-27,음식점 > 중식 > 중국요리,백년당,126.936699887548,37.558114547439,", vegetarian options, fast service","[' 중식 ', ' 중국요리']","[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 서대문구 창천동 33-32,음식점 > 술집 > 일본식주점,이자카야 히까루,126.936475872936,37.5580243274165,", live music, fast service","[' 술집 ', ' 일본식주점']","[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 서대문구 창천동 33-55,"음식점 > 술집 > 호프,요리주점",청춘술방,126.936427349122,37.5578567158353,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 33-25,음식점 > 술집,게임바예체능,126.936448606342,37.5581468483486,", live music, great value",[' 술집'],"[0.12957309, 0.13517678, 0.14853188, 0.0054987967]","[0.12981042, 0.088141754, 0.1500135, 0.16450217]","[0.27513772, 0.09911163, 0.15217099, 0.014076366]","[0.091147065, 0.10163056, 0.18838301, 0.0307622]"
서울 서대문구 창천동 33-25,"음식점 > 술집 > 호프,요리주점",비어비워신촌맥주창고,126.93643956669383,37.55812972453795,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 33-32,"음식점 > 술집 > 호프,요리주점",캔,126.936457743163,37.5580495455798,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 33-32,음식점 > 술집,팁시펍,126.936444164957,37.5580459342832,", fast service, romantic",[' 술집'],"[0.12594959, 0.030159144, 0.35158497]","[0.19303492, 0.025797103, 0.028207535]","[0.03325261, 0.11640163, 0.06528326]","[0.06442577, 0.060200844, 0.27855042]"
서울 서대문구 창천동 31-26,"음식점 > 일식 > 돈까스,우동",꼬숑돈까스,126.93729990100826,37.55790763826086,", fast service, live music","[' 일식 ', ' 돈까스,우동']","[0.12594959, 0.030159144, 0.12957309, 0.13517678]","[0.19303492, 0.025797103, 0.12981042, 0.088141754]","[0.03325261, 0.11640163, 0.27513772, 0.09911163]","[0.06442577, 0.060200844, 0.091147065, 0.10163056]"
서울 서대문구 창천동 31-28,"음식점 > 양식 > 멕시칸,브라질",타코벨 신촌점,126.93709612179444,37.55797960963936,", romantic, outdoor seating","[' 양식 ', ' 멕시칸,브라질']","[0.35158497, 0.2247931, 0.299782]","[0.028207535, 0.0008684322, 0.010771206]","[0.06528326, 0.1381198, 0.13605465]","[0.27855042, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 31-36,"음식점 > 한식 > 육류,고기 > 닭요리",내가찜한닭 신촌점,126.937132512577,37.557772399681,"authentic, comfort food, fast service","[' 한식 ', ' 육류,고기 ', ' 닭요리']","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 31-26,음식점 > 한식,별당김치찜,126.93731575107331,37.55790133969693,"authentic, comfort food, romantic",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
