address_name,category_name,place_name,x,y,tags,cozy,cheep,walk,friend
서울 서대문구 창천동 57-33,['chicken'],구도로통닭 신촌점,126.9353719733,37.5572020189187,", vegetarian options, outdoor seating","[0.13680255, 0.023920046, 0.2247931, 0.299782]","[0.1363306, 0.046348408, 0.0008684322, 0.010771206]","[0.13114232, 0.04468237, 0.1381198, 0.13605465]","[0.19798598, 0.029084, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 57-34,"['a bar', 'Hope', 'a restaurant']",낙원스낵 신촌점,126.935639080919,37.5571877488669,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 57-39,"['a bar', 'a Japanese restaurant']",교토우마이,126.935534960626,37.55718589007,", family-friendly, fast service","[0.14834175, 0.3696603, 0.12594959, 0.030159144]","[-0.0036287755, 0.18824443, 0.19303492, 0.025797103]","[0.09837278, 0.13068762, 0.03325261, 0.11640163]","[0.4891515, 0.19484729, 0.06442577, 0.060200844]"
서울 서대문구 창천동 57-13,['Salad'],포케올데이 신촌점,126.935306487042,37.5570217836071,", family-friendly, vegetarian options","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-24,"['a bar', 'Hope', 'a restaurant']",헤븐,126.935516962729,37.5570579386338,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 57-59,"['a bar', 'Hope', 'a restaurant']",KMGM 신촌점,126.935118462319,37.5571982758939,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 57-57,"['a bar', 'Hope', 'a restaurant']",상구비어,126.935231625776,37.5572127539803,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 57-33,"['Korean cuisine', 'meat', 'Meat', 'intestine', 'Makchang']",마포화곱창 신촌점,126.935378773193,37.5571912106738,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 57-57,['a bar'],여몽,126.935231625776,37.5572127539803,", great value, vegetarian options","[0.14853188, 0.0054987967, 0.13680255, 0.023920046]","[0.1500135, 0.16450217, 0.1363306, 0.046348408]","[0.15217099, 0.014076366, 0.13114232, 0.04468237]","[0.18838301, 0.0307622, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-57,[],태왁,126.935222586518,37.557195630074,", family-friendly, vegetarian options","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-8,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",춘천집닭갈비막국수,126.936114561318,37.5570222236031,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-8,"['Chinese food', 'Chinese cuisine']",가화만사성,126.936078351261,37.557014996027,", outdoor seating, fast service","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 서대문구 창천동 57-19,"['Korean cuisine', 'Seafood', 'Fish']",지오짱조개구이,126.935752253744,37.5571914144927,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 57-7,"['Chinese food', 'Chinese cuisine']",천궁전마라탕,126.936204952071,37.5571979669399,", vegetarian options, fast service","[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 서대문구 창천동 57-9,['Chinese food'],신촌타오마라탕,126.935906296478,37.5570473386552,", family-friendly, great value","[0.14834175, 0.3696603, 0.14853188, 0.0054987967]","[-0.0036287755, 0.18824443, 0.1500135, 0.16450217]","[0.09837278, 0.13068762, 0.15217099, 0.014076366]","[0.4891515, 0.19484729, 0.18838301, 0.0307622]"
서울 서대문구 창천동 57-65,"['a bar', 'a wine bar']",오늘와인한잔 신촌점,126.935863153023,37.5572067917391,", vegetarian options, family-friendly","[0.13680255, 0.023920046, 0.14834175, 0.3696603]","[0.1363306, 0.046348408, -0.0036287755, 0.18824443]","[0.13114232, 0.04468237, 0.09837278, 0.13068762]","[0.19798598, 0.029084, 0.4891515, 0.19484729]"
서울 서대문구 창천동 57-9,"['a solar eclipse', 'Tuna sashimi']",최완식참치,126.935883704567,37.5569968705428,", romantic, vegetarian options","[0.35158497, 0.13680255, 0.023920046]","[0.028207535, 0.1363306, 0.046348408]","[0.06528326, 0.13114232, 0.04468237]","[0.27855042, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-7,['Korean cuisine'],더진국수육국밥 신촌점,126.936209466052,37.5572132863317,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 57-7,"['a bar', 'a Japanese restaurant']",이자카야류 2호점,126.936186843153,37.5571988581513,", fast service, family-friendly","[0.12594959, 0.030159144, 0.14834175, 0.3696603]","[0.19303492, 0.025797103, -0.0036287755, 0.18824443]","[0.03325261, 0.11640163, 0.09837278, 0.13068762]","[0.06442577, 0.060200844, 0.4891515, 0.19484729]"
서울 서대문구 창천동 57-23,"['a bar', 'a Japanese restaurant']",스페샬나잇트 본점,126.93579541752548,37.5570085355314,", vegetarian options, romantic","[0.13680255, 0.023920046, 0.35158497]","[0.1363306, 0.046348408, 0.028207535]","[0.13114232, 0.04468237, 0.06528326]","[0.19798598, 0.029084, 0.27855042]"
서울 서대문구 창천동 57-64,"['Korean cuisine', 'meat']",금고기비스트로 신촌,126.93593103776432,37.55723115552024,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-25,"['a solar eclipse', 'Sushi', 'roll']",오마카세오사이초밥 신촌점,126.935698042337,37.5570598393841,", family-friendly, romantic","[0.14834175, 0.3696603, 0.35158497]","[-0.0036287755, 0.18824443, 0.028207535]","[0.09837278, 0.13068762, 0.06528326]","[0.4891515, 0.19484729, 0.27855042]"
서울 서대문구 창천동 57-63,"['a bar', 'fish cake bar']",우오동뎅,126.936077057876,37.5572042047484,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 57-25,"['a bar', 'fish cake bar']",투다리 신촌1호점,126.935682197735,37.557059830754,", romantic, family-friendly","[0.35158497, 0.14834175, 0.3696603]","[0.028207535, -0.0036287755, 0.18824443]","[0.06528326, 0.09837278, 0.13068762]","[0.27855042, 0.4891515, 0.19484729]"
서울 서대문구 창천동 57-63,['chicken'],윙위니 신촌점,126.936078209646,37.5571807794439,", great value, vegetarian options","[0.14853188, 0.0054987967, 0.13680255, 0.023920046]","[0.1500135, 0.16450217, 0.1363306, 0.046348408]","[0.15217099, 0.014076366, 0.13114232, 0.04468237]","[0.18838301, 0.0307622, 0.19798598, 0.029084]"
서울 서대문구 창천동 57-64,['a bar'],아타(쏘우굿),126.935957082121,37.5572149516998,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 57-23,"['Chinese food', 'Lamb skewers']",경성양꼬치 신촌직영점,126.935819097089,37.557110361095,", vegetarian options, fast service","[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 서대문구 창천동 57-8,"['a bar', 'Hope', 'a restaurant']",김부자을지로골뱅이,126.93617793662,37.5570258618661,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 57-64,"['a bar', 'Hope', 'a restaurant']",어쩐지좋은일이 생길것같은,126.935955951904,37.5572131490923,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 18-72,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",유닭스토리 신촌점,126.93736850101,37.557078757253215,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 18-11,"['form', 'Mexican', 'Brazil']",이빠네마그릴,126.93735732674016,37.55690756184408,", live music, outdoor seating","[0.12957309, 0.13517678, 0.2247931, 0.299782]","[0.12981042, 0.088141754, 0.0008684322, 0.010771206]","[0.27513772, 0.09911163, 0.1381198, 0.13605465]","[0.091147065, 0.10163056, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 18-9,['Korean cuisine'],홍대개미 신촌점,126.937128500273,37.5571597194515,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 18-10,['Chinese food'],신룽푸마라탕 신촌점,126.937133103003,37.5570696221774,", fast service, great value","[0.12594959, 0.030159144, 0.14853188, 0.0054987967]","[0.19303492, 0.025797103, 0.1500135, 0.16450217]","[0.03325261, 0.11640163, 0.15217099, 0.014076366]","[0.06442577, 0.060200844, 0.18838301, 0.0307622]"
서울 서대문구 창천동 30-1,['form'],리틀쿠바 현대백화점유플렉스신촌점,126.93663872106788,37.556837801609205,", family-friendly, vegetarian options","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 서대문구 창천동 18-11,"['Korean cuisine', 'meat', 'Meat', 'Bulgogi', 'a double whammy']",강남불백 3호점,126.93735959025,37.556907563045,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 18-10,"['Snack', 'Confectionery', 'Bakery']",파리바게뜨 카페신촌점,126.93709688676456,37.55706960288842,", outdoor seating, romantic","[0.2247931, 0.299782, 0.35158497]","[0.0008684322, 0.010771206, 0.028207535]","[0.1381198, 0.13605465, 0.06528326]","[0.0041337293, -0.032304913, 0.27855042]"
서울 서대문구 창천동 30-20,['Korean cuisine'],바지락수제비칼국수항아리분식,126.936422910488,37.5564205238406,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 창천동 30-24,"['Korean cuisine', 'Seafood', 'Fish', 'Spicy fish stew']",동해해물탕,126.936463726841,37.5563340500651,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 18-11,['School food'],틈새라면 신촌점,126.937355051162,37.5569219765932,", outdoor seating, fast service","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 서대문구 창천동 18-55,['Korean cuisine'],나주식당,126.9371290665,37.556485773777,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 18-72,['Korean cuisine'],통큰냄비,126.937306259627,37.5570724172396,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 30-1,['form'],보울룸 신촌점,126.93655159511428,37.55681522988976,", fast service, romantic","[0.12594959, 0.030159144, 0.35158497]","[0.19303492, 0.025797103, 0.028207535]","[0.03325261, 0.11640163, 0.06528326]","[0.06442577, 0.060200844, 0.27855042]"
서울 서대문구 창천동 30-1,['a fusion dish'],아비꼬 현대백화점 유플렉스 신촌점,126.93655736998994,37.55667828140281,", live music, fast service","[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 서대문구 창천동 18-11,"['a solar eclipse', 'Sushi', 'roll']",스시준 신촌점,126.937368641274,37.5569111718356,", family-friendly, romantic","[0.14834175, 0.3696603, 0.35158497]","[-0.0036287755, 0.18824443, 0.028207535]","[0.09837278, 0.13068762, 0.06528326]","[0.4891515, 0.19484729, 0.27855042]"
서울 서대문구 창천동 30-1,['School food'],말자복자 현대백화점유플렉스신촌점,126.93655958308,37.5567377484143,", romantic, great value","[0.35158497, 0.14853188, 0.0054987967]","[0.028207535, 0.1500135, 0.16450217]","[0.06528326, 0.15217099, 0.014076366]","[0.27855042, 0.18838301, 0.0307622]"
서울 서대문구 창천동 20-41,['Fast food'],버거킹 신촌1점,126.93927062155718,37.556133703722296,", vegetarian options, outdoor seating","[0.13680255, 0.023920046, 0.2247931, 0.299782]","[0.1363306, 0.046348408, 0.0008684322, 0.010771206]","[0.13114232, 0.04468237, 0.1381198, 0.13605465]","[0.19798598, 0.029084, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 20-99,"['a solar eclipse', 'Pork cutlet', 'Udon']",무사시,126.93975943894,37.5562528857873,", live music, romantic","[0.12957309, 0.13517678, 0.35158497]","[0.12981042, 0.088141754, 0.028207535]","[0.27513772, 0.09911163, 0.06528326]","[0.091147065, 0.10163056, 0.27855042]"
서울 서대문구 창천동 29-18,"['a bar', 'Hope', 'a restaurant']",판자집,126.938491819229,37.5563315200082,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 마포구 노고산동 40-9,"['Korean cuisine', 'Noodle']",김광석신촌칼국수,126.939440762205,37.5556652724387,"authentic, comfort food, outdoor seating","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 노고산동 40-15,['Snack'],서울호떡 신촌본점,126.939325360172,37.5556219653134,", vegetarian options, romantic","[0.13680255, 0.023920046, 0.35158497]","[0.1363306, 0.046348408, 0.028207535]","[0.13114232, 0.04468237, 0.06528326]","[0.19798598, 0.029084, 0.27855042]"
서울 서대문구 창천동 20-41,"['Fast food', 'Sandwich']",써브웨이 신촌점,126.93946523185,37.5561950714819,", family-friendly, fast service","[0.14834175, 0.3696603, 0.12594959, 0.030159144]","[-0.0036287755, 0.18824443, 0.19303492, 0.025797103]","[0.09837278, 0.13068762, 0.03325261, 0.11640163]","[0.4891515, 0.19484729, 0.06442577, 0.060200844]"
서울 서대문구 창천동 29-20,['Korean cuisine'],영심이네 감자탕,126.938337961125,37.5562593599667,"authentic, comfort food, fast service","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 서대문구 창천동 29-81,['Fast food'],모스버거 신촌점,126.93818783493604,37.55577995084057,", outdoor seating, live music","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 서대문구 창천동 29-70,['Korean cuisine'],이가네설렁탕,126.9375932893128,37.55623914677647,"authentic, comfort food, great value","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 마포구 노고산동 40-30,"['Chinese food', 'Chinese cuisine']",홍칠공훠궈,126.93899170310516,37.55537041507928,", family-friendly, vegetarian options","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 서대문구 창천동 29-61,"['Korean cuisine', 'Seafood', 'Fish']",무교동낙지골,126.93798611454936,37.556106907133206,"authentic, comfort food, romantic","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 20-44,"['Snack', 'Confectionery', 'Bakery']",파리바게뜨 신촌2호점,126.93898326600944,37.55600200995031,", outdoor seating, family-friendly","[0.2247931, 0.299782, 0.14834175, 0.3696603]","[0.0008684322, 0.010771206, -0.0036287755, 0.18824443]","[0.1381198, 0.13605465, 0.09837278, 0.13068762]","[0.0041337293, -0.032304913, 0.4891515, 0.19484729]"
서울 서대문구 창천동 29-95,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",논현삼계탕죽 신촌점,126.93804069706592,37.555794289679774,"authentic, comfort food, romantic","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 서대문구 창천동 20-99,['Chinese food'],춘리마라탕,126.939763931834,37.5562952349568,", live music, outdoor seating","[0.12957309, 0.13517678, 0.2247931, 0.299782]","[0.12981042, 0.088141754, 0.0008684322, 0.010771206]","[0.27513772, 0.09911163, 0.1381198, 0.13605465]","[0.091147065, 0.10163056, 0.0041337293, -0.032304913]"
서울 마포구 노고산동 19-52,"['a bar', 'Hope', 'a restaurant']",먼동,126.939950217038,37.5554492932389,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 20-99,['Korean cuisine'],신촌순대국,126.939760527168,37.5563069461858,"authentic, comfort food, family-friendly","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 서대문구 창천동 29-70,"['Korean cuisine', 'meat', 'Meat', 'a chicken dish']",신촌닭한마리,126.937609126229,37.5562481651198,"authentic, comfort food, great value","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 서대문구 창천동 29-89,"['a solar eclipse', 'Pork cutlet', 'Udon']",코바코 신촌점,126.93774522345926,37.5559022539514,", outdoor seating, great value","[0.2247931, 0.299782, 0.14853188, 0.0054987967]","[0.0008684322, 0.010771206, 0.1500135, 0.16450217]","[0.1381198, 0.13605465, 0.15217099, 0.014076366]","[0.0041337293, -0.032304913, 0.18838301, 0.0307622]"
서울 마포구 노고산동 19-52,['form'],피자랑,126.93991853574728,37.55544026714688,", vegetarian options, live music","[0.13680255, 0.023920046, 0.12957309, 0.13517678]","[0.1363306, 0.046348408, 0.12981042, 0.088141754]","[0.13114232, 0.04468237, 0.27513772, 0.09911163]","[0.19798598, 0.029084, 0.091147065, 0.10163056]"
서울 마포구 노고산동 19-52,['Shabu-Shabu'],밀포유 신촌점,126.93997959873772,37.55550336802905,"cozy, social, healthy options","[1.0, 0.10475678, 0.16916254, 0.023920046]","[0.17372674, 0.0744294, 0.13446212, 0.046348408]","[0.13672116, 0.014821317, 0.108431734, 0.04468237]","[0.15522578, 0.0844524, 0.020283777, 0.029084]"
서울 서대문구 창천동 20-29,['Korean cuisine'],삼팔돼지국밥,126.939994677208,37.5564584329746,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 창천동 20-26,['School food'],종로김밥 신촌역점,126.939931235661,37.5565376884831,", live music, outdoor seating","[0.12957309, 0.13517678, 0.2247931, 0.299782]","[0.12981042, 0.088141754, 0.0008684322, 0.010771206]","[0.27513772, 0.09911163, 0.1381198, 0.13605465]","[0.091147065, 0.10163056, 0.0041337293, -0.032304913]"
서울 서대문구 창천동 29-30,"['Korean cuisine', 'Sundae']",평안도식당 신촌점,126.937742005752,37.5570492218813,"authentic, comfort food, vegetarian options","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 서대문구 창천동 20-26,"['Korean cuisine', 'Seafood', 'Fish', 'Crab', 'snow crab']",아이러브크랩 신촌점,126.9399629738,37.5564764368055,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 서대문구 창천동 29-111,"['a bar', 'Hope', 'a restaurant']",셔플라운지 신촌점,126.937748842016,37.5569942646525,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 18-65,"['a bar', 'Hope', 'a restaurant']",와바 신촌점,126.937658139377,37.5571888322032,"casual, drinks, nightlife","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 서대문구 창천동 20-99,"['School food', 'stir-fried Rice Cake']",신촌떡,126.939763931109,37.5562961359538,", romantic, great value","[0.35158497, 0.14853188, 0.0054987967]","[0.028207535, 0.1500135, 0.16450217]","[0.06528326, 0.15217099, 0.014076366]","[0.27855042, 0.18838301, 0.0307622]"
서울 서대문구 창천동 29-81,"['Snack', 'Confectionery', 'Bakery']",퐁글,126.938239705268,37.5560097323314,", outdoor seating, fast service","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 서대문구 창천동 52-67,"['Korean cuisine', 'meat', 'Meat']",더도이축산직영점 신촌본점,126.935421302621,37.5577444462161,"authentic, comfort food, live music","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
